"dayhour","operation","instance_id","usage"
"2024-10-24 17:00:00","InterZone-In","i-03f59dfc731715c47","0.001056687"
"2024-10-24 17:00:00","InterZone-In","i-0f772c49bd7332fe2","0.0010151146"
"2024-10-24 17:00:00","InterZone-In","i-0f9de5949bf38e695","0.0010043103"
"2024-10-24 17:00:00","InterZone-Out","i-086ffcbdec224b149","0.0089340797"
"2024-10-24 17:00:00","InterZone-Out","i-0a93571b5aad971ca","0.0078108646"
"2024-10-24 17:00:00","InterZone-Out","i-0f85a55ac462972bf","0.0078679845"
"2024-10-24 17:00:00","InterZone-In","i-0a078f18e5c0b6837","0.0138862655"
"2024-10-24 17:00:00","InterZone-In","i-066760ce3c5b61500","0.0143861836"
"2024-10-24 17:00:00","InterZone-Out","i-02206a886a3713f58","0.0018055597"
"2024-10-24 17:00:00","InterZone-Out","i-095247182bdac6586","0.0015977975"
"2024-10-24 17:00:00","InterZone-Out","i-0063023c733e2fa77","0.0084430045"
"2024-10-24 17:00:00","InterZone-Out","i-0027d981ea60faa7f","0.0081760138"
"2024-10-24 17:00:00","InterZone-Out","i-0068d53ac937a37cd","0.0092172688"
"2024-10-24 17:00:00","InterZone-Out","i-0508a83dd0d7deed8","0.0090714796"
"2024-10-24 17:00:00","InterZone-Out","i-02e4d09335086b6ba","0.0035545826"
"2024-10-24 17:00:00","InterZone-In","i-05dd9dec757ff1707","0.0141453417"
"2024-10-24 17:00:00","InterZone-Out","i-004e472bee286a6d4","0.0035908865"
"2024-10-24 17:00:00","InterZone-Out","i-0300038570b16aa65","0.0035386235"
"2024-10-24 17:00:00","InterZone-Out","i-0bbf5c4f4bba206b2","2.5486612376"
"2024-10-24 17:00:00","InterZone-Out","i-0f82973f836245396","0.0084796054"
"2024-10-24 17:00:00","InterZone-Out","i-0b321143010a889d8","0.0036002668"
"2024-10-24 17:00:00","InterZone-In","i-017a7c7385ff7c460","0.0142550701"
"2024-10-24 17:00:00","InterZone-Out","i-0dc90dda49963aa82","0.0016467497"
"2024-10-24 17:00:00","InterZone-In","i-01ace473b1402f457","1.8589325733"
"2024-10-24 17:00:00","InterZone-In","i-0868af50a0782f1d3","2.1425639773"
"2024-10-24 17:00:00","InterZone-Out","i-05dd9dec757ff1707","0.0036412152"
"2024-10-24 17:00:00","InterZone-Out","i-0e1c763ffb37a48b7","0.043425858"
"2024-10-24 17:00:00","InterZone-In","i-00b4d7769f79e569b","2.090631987"
"2024-10-24 17:00:00","InterZone-Out","i-037dda03e882b49c6","0.0078192046"
"2024-10-24 17:00:00","InterZone-In","i-011689cc320f75098","2.0941015175"
"2024-10-24 17:00:00","InterZone-In","i-053f1b29f841ba3c1","0.0138538713"
"2024-10-24 17:00:00","InterZone-Out","i-058f433bba9b7cb8b","0.0018643746"
"2024-10-24 17:00:00","InterZone-In","i-0219215983db07fc7","2.0959544517"
"2024-10-24 17:00:00","InterZone-Out","i-0bf69ea45d2a93250","0.0075831851"
"2024-10-24 17:00:00","InterZone-Out","i-06ee2cf5359ae56f6","1.694961E-4"
"2024-10-24 17:00:00","InterZone-In","i-0a01d8e046f07aadc","0.0789866103"
"2024-10-24 17:00:00","InterZone-In","i-037d2c1e7b76eeb55","2.0897467528"
"2024-10-24 17:00:00","InterZone-In","i-0255efb605d4ee187","0.0168311791"
"2024-10-24 17:00:00","InterZone-In","i-0cc0c0d55433b9578","1.8981769988"
"2024-10-24 17:00:00","InterZone-In","i-082645ac1ae26bd05","1.8391488744"
"2024-10-24 17:00:00","InterZone-Out","i-01a44d123f14b737e","0.0079560084"
"2024-10-24 17:00:00","InterZone-In","i-095247182bdac6586","3.84788E-4"
"2024-10-24 17:00:00","InterZone-Out","i-022ce381067eafcdd","0.0090980921"
"2024-10-24 17:00:00","InterZone-In","i-086ffcbdec224b149","2.0855892263"
"2024-10-24 17:00:00","InterZone-In","i-0fa961cb26a394dcc","0.5571944769"
"2024-10-24 17:00:00","InterZone-Out","i-07cc4f962d105c29b","0.0036325185"
"2024-10-24 17:00:00","InterZone-In","i-07cfc5948e0b6e1a2","0.0145558901"
"2024-10-24 17:00:00","InterZone-Out","i-0c7091d5b6aa6a1dd","0.007894828"
"2024-10-24 17:00:00","InterZone-Out","i-04e84d50b5d1da1ba","0.0082467403"
"2024-10-24 17:00:00","InterZone-Out","i-0be901072e8d0d8cf","0.0080766957"
"2024-10-24 17:00:00","InterZone-In","i-09e0696bb9b84055c","2.7529138755"
"2024-10-24 17:00:00","InterZone-In","i-0902b50a5e0341793","0.0138569698"
"2024-10-24 17:00:00","InterZone-In","i-05369232adabf532b","2.0939435475"
"2024-10-24 17:00:00","InterZone-In","i-033d724ded18701b6","0.0132134454"
"2024-10-24 17:00:00","InterZone-In","i-092fd4383bce75374","2.1271536006"
"2024-10-24 17:00:00","InterZone-In","i-0d3fe7b93a21b0fe3","0.0138142202"
"2024-10-24 17:00:00","InterZone-Out","i-0709fd6aa6c39e758","0.0090128276"
"2024-10-24 17:00:00","InterZone-Out","i-08bbc8ada749cbde9","0.0014885794"
"2024-10-24 17:00:00","InterZone-Out","i-0327e3c1f037aa8b0","0.0080559272"
"2024-10-24 17:00:00","InterZone-Out","i-02de801f31740d93b","0.001489562"
"2024-10-24 17:00:00","InterZone-In","i-05f2b96d40b064cdd","0.056771161"
"2024-10-24 17:00:00","InterZone-Out","i-0dffcd1c468f99b03","0.0021531209"
"2024-10-24 17:00:00","InterZone-Out","i-0073f8aa623b44ba9","0.0076203812"
"2024-10-24 17:00:00","InterZone-In","i-0dae383c1deda0f30","1.8739456963"
"2024-10-24 17:00:00","InterZone-In","i-0d2b036011cc8440d","2.0630478309"
"2024-10-24 17:00:00","InterZone-In","i-01899cd74993819fb","0.0011129286"
"2024-10-24 17:00:00","InterZone-In","i-013c2469e789558e3","2.1292766286"
"2024-10-24 17:00:00","InterZone-In","i-0b2ddf0cd36237b04","9.838529E-4"
"2024-10-24 17:00:00","InterZone-In","i-0837d9bbfe731b546","0.0151956175"
"2024-10-24 17:00:00","InterZone-In","i-06db015d801eb5890","0.0143230995"
"2024-10-24 17:00:00","InterZone-Out","i-09e0696bb9b84055c","0.0305686621"
"2024-10-24 17:00:00","InterZone-Out","i-0b67a4e7e4a0f4a10","0.0021499395"
"2024-10-24 17:00:00","InterZone-Out","i-028013710411a67ee","0.0078927763"
"2024-10-24 17:00:00","InterZone-In","i-00c3c0741f824c4e1","2.1332676932"
"2024-10-24 17:00:00","InterZone-In","i-0f13f40c5b6981ea2","0.0135283303"
"2024-10-24 17:00:00","InterZone-In","i-09bdcccf4016d69ef","0.7165140044"
"2024-10-24 17:00:00","InterZone-Out","i-0013e6c0b34d6c83a","0.0076841982"
"2024-10-24 17:00:00","InterZone-Out","i-0d23cd7056b9ff406","0.0014871554"
"2024-10-24 17:00:00","InterZone-In","i-007cda34949925594","2.1163059585"
"2024-10-24 17:00:00","InterZone-In","i-022ce381067eafcdd","2.1096516186"
"2024-10-24 17:00:00","InterZone-Out","i-09597bd7598e4e531","0.0035284478"
"2024-10-24 17:00:00","InterZone-In","i-0dffcd1c468f99b03","0.0140297404"
"2024-10-24 17:00:00","InterZone-Out","i-00e9be4283eadc75a","0.0094240792"
"2024-10-24 17:00:00","InterZone-Out","i-01ace473b1402f457","19.6748704147"
"2024-10-24 17:00:00","InterZone-In","i-0c8f64ca0e2b3c672","2.104467514"
"2024-10-24 17:00:00","InterZone-Out","i-03f59dfc731715c47","0.0016282219"
"2024-10-24 17:00:00","InterZone-Out","i-0ac5324b2ef572e8f","0.0223255539"
"2024-10-24 17:00:00","InterZone-In","i-0422239ecc0d2d006","9.899558E-4"
"2024-10-24 17:00:00","InterZone-Out","i-0fa961cb26a394dcc","0.009133772"
"2024-10-24 17:00:00","InterZone-In","i-092e8da535205963a","0.001007678"
"2024-10-24 17:00:00","InterZone-Out","i-092fd4383bce75374","0.0091263931"
"2024-10-24 17:00:00","InterZone-Out","i-0f0146843db8d2862","0.0338873127"
"2024-10-24 17:00:00","InterZone-In","i-0f27e11a0980bcb63","0.001860464"
"2024-10-24 17:00:00","InterZone-In","i-0ddc64caff5a2007b","0.0144930743"
"2024-10-24 17:00:00","InterZone-Out","i-0dfc5aa03f916e504","0.0095649334"
"2024-10-24 17:00:00","InterZone-Out","i-09399936330b2964a","0.0089558503"
"2024-10-24 17:00:00","InterZone-Out","i-0758559eb9e6bdb81","0.0035661757"
"2024-10-24 17:00:00","InterZone-In","i-0eaf00aa8957887ac","0.0013292665"
"2024-10-24 17:00:00","InterZone-In","i-08312f6b8c5d64e8a","1.7643294912"
"2024-10-24 17:00:00","InterZone-Out","i-066d23a4f5f3dd946","0.0095806699"
"2024-10-24 17:00:00","InterZone-Out","i-06af2e601233b91d2","0.001692323"
"2024-10-24 17:00:00","InterZone-Out","i-0c2d1ee6477cb3fdd","0.0018623294"
"2024-10-24 17:00:00","InterZone-Out","i-07d2c18ebe84875e5","0.0036463272"
"2024-10-24 17:00:00","InterZone-Out","i-053f1b29f841ba3c1","0.0019718325"
"2024-10-24 17:00:00","InterZone-Out","i-0b8437f974ae439b8","0.0080525186"
"2024-10-24 17:00:00","InterZone-In","i-0327e3c1f037aa8b0","2.0925493808"
"2024-10-24 17:00:00","InterZone-Out","i-07c5b1d76ea0f7174","19.8824712923"
"2024-10-24 17:00:00","InterZone-Out","i-0cf4d5cec1b945675","0.001518812"
"2024-10-24 17:00:00","InterZone-In","i-0f85a55ac462972bf","1.8203250859"
"2024-10-24 17:00:00","InterZone-Out","i-0e8872e8406d8516a","0.001635666"
"2024-10-24 17:00:00","InterZone-In","i-02e6d3494a60b7cdf","0.0141536593"
"2024-10-24 17:00:00","InterZone-Out","i-02daa2247c6f9a256","0.0079699904"
"2024-10-24 17:00:00","InterZone-In","i-0fe968e5ab9c5fc9d","0.1005086889"
"2024-10-24 17:00:00","InterZone-Out","i-0bad827b20ed9fdb9","0.0015195021"
"2024-10-24 17:00:00","InterZone-Out","i-0c52194e4afade21e","0.0081348335"
"2024-10-24 17:00:00","InterZone-In","i-052844c3905087f7b","0.0012677964"
"2024-10-24 17:00:00","InterZone-In","i-0027d981ea60faa7f","1.8136111284"
"2024-10-24 17:00:00","InterZone-Out","i-016874daa5863445a","0.0075047305"
"2024-10-24 17:00:00","InterZone-Out","i-06e8d97e33f81bc30","0.0080992747"
"2024-10-24 17:00:00","InterZone-In","i-0756af39a730b8e25","0.0139328418"
"2024-10-24 17:00:00","InterZone-Out","i-0f90c890d45f0dc1d","0.0091716908"
"2024-10-24 17:00:00","InterZone-In","i-018fd30391d8f8b07","0.0141756106"
"2024-10-24 17:00:00","InterZone-In","i-022b6680e5820d738","2.1050686259"
"2024-10-24 17:00:00","InterZone-Out","i-0150daa6b5b6f4b47","0.0082002161"
"2024-10-24 17:00:00","InterZone-In","i-098b09b9396048bc6","0.001011923"
"2024-10-24 17:00:00","InterZone-Out","i-07cfc5948e0b6e1a2","0.0036704065"
"2024-10-24 17:00:00","InterZone-Out","i-003e8754b9fabdfc0","0.0055739852"
"2024-10-24 17:00:00","InterZone-In","i-03af3032aba5c71d8","4.991675E-4"
"2024-10-24 17:00:00","InterZone-In","i-0d51d4016a49b8643","2.1708089886"
"2024-10-24 17:00:00","InterZone-In","i-0bde0cc59d94c03cc","2.0576585056"
"2024-10-24 17:00:00","InterZone-Out","i-0219215983db07fc7","0.0090841632"
"2024-10-24 17:00:00","InterZone-Out","i-072f3a1084085e17f","0.0021696296"
"2024-10-24 17:00:00","InterZone-Out","i-0e3ff8159bdceec84","0.0082658418"
"2024-10-24 17:00:00","InterZone-In","i-0b8437f974ae439b8","1.8212604923"
"2024-10-24 17:00:00","InterZone-Out","i-00a38f676dd320b4f","0.0018230425"
"2024-10-24 17:00:00","InterZone-Out","i-06045715963f21cff","0.0080892565"
"2024-10-24 17:00:00","InterZone-Out","i-02c7c524039c54fa1","0.0088595813"
"2024-10-24 17:00:00","InterZone-Out","i-01899cd74993819fb","0.0016107205"
"2024-10-24 17:00:00","InterZone-In","i-0bbc86aadda955cd3","0.0140989786"
"2024-10-24 17:00:00","InterZone-In","i-09399936330b2964a","2.1765048997"
"2024-10-24 17:00:00","InterZone-Out","i-0d2b036011cc8440d","0.0089474618"
"2024-10-24 17:00:00","InterZone-Out","i-0868af50a0782f1d3","0.0092042405"
"2024-10-24 17:00:00","InterZone-Out","i-02ba1251c670600fb","0.0078704562"
"2024-10-24 17:00:00","InterZone-Out","i-0a38b7dcf865aaa67","0.0036036335"
"2024-10-24 17:00:00","InterZone-Out","i-01f4af41d8b54a270","0.0036343746"
"2024-10-24 17:00:00","InterZone-In","i-016874daa5863445a","1.784829963"
"2024-10-24 17:00:00","InterZone-In","i-015567a0ab3586611","1.851968267"
"2024-10-24 17:00:00","InterZone-In","i-003e8754b9fabdfc0","0.0056167487"
"2024-10-24 17:00:00","InterZone-Out","i-05ed77fcb0d4f81f7","5.612615E-4"
"2024-10-24 17:00:00","InterZone-Out","i-0bbc0bdf6bd6b207d","0.0015993556"
"2024-10-24 17:00:00","InterZone-Out","i-0d3ede143d1ba8c95","5.995883E-4"
"2024-10-24 17:00:00","InterZone-In","i-0bb06ca7d9629398c","0.0128500834"
"2024-10-24 17:00:00","InterZone-Out","i-07fcc29f659c48f8d","0.0078888088"
"2024-10-24 17:00:00","InterZone-In","i-0ba9eae34c8710f2d","4.127705E-4"
"2024-10-24 17:00:00","InterZone-Out","i-07d7dacc5cfd1f6ab","0.0085236765"
"2024-10-24 17:00:00","InterZone-In","i-0d23cd7056b9ff406","4.186975E-4"
"2024-10-24 17:00:00","InterZone-Out","i-062e65544425259c9","0.0082011605"
"2024-10-24 17:00:00","InterZone-Out","i-0c8f64ca0e2b3c672","0.0077704741"
"2024-10-24 17:00:00","InterZone-In","i-004e472bee286a6d4","0.0139366286"
"2024-10-24 17:00:00","InterZone-In","i-0bbc0bdf6bd6b207d","0.0010038903"
"2024-10-24 17:00:00","InterZone-Out","i-0facdc429c6df9c25","0.0011623586"
"2024-10-24 17:00:00","InterZone-In","i-06add01fd8bcd99b9","1.8063007621"
"2024-10-24 17:00:00","InterZone-Out","i-0f27e11a0980bcb63","0.0018119905"
"2024-10-24 17:00:00","InterZone-In","i-0eaa448078644ee5f","0.0134729361"
"2024-10-24 17:00:00","InterZone-Out","i-0255efb605d4ee187","0.0083183693"
"2024-10-24 17:00:00","InterZone-In","i-0c2d1ee6477cb3fdd","9.583496E-4"
"2024-10-24 17:00:00","InterZone-In","i-02ba1251c670600fb","2.0541333668"
"2024-10-24 17:00:00","InterZone-Out","i-002400234441ecba4","0.0079944404"
"2024-10-24 17:00:00","InterZone-Out","i-037d2c1e7b76eeb55","0.0078543704"
"2024-10-24 17:00:00","InterZone-Out","i-0a9c152c53c8103e4","0.0077980291"
"2024-10-24 17:00:00","InterZone-Out","i-01433d0f32a418d77","0.0036190897"
"2024-10-24 17:00:00","InterZone-In","i-0870970786815869b","0.0407431358"
"2024-10-24 17:00:00","InterZone-Out","i-0eaf00aa8957887ac","5.655577E-4"
"2024-10-24 17:00:00","InterZone-In","i-0a0d3a98221102b8b","1.8620490478"
"2024-10-24 17:00:00","InterZone-Out","i-0255d0fe892f2362d","0.0082535064"
"2024-10-24 17:00:00","InterZone-In","i-037caf0f07f15e679","3.901254E-4"
"2024-10-24 17:00:00","InterZone-Out","i-0e19da76e801973b0","0.0085822353"
"2024-10-24 17:00:00","InterZone-Out","i-0da3a860531308af4","0.0021517444"
"2024-10-24 17:00:00","InterZone-Out","i-07da68df3733f5853","0.003537857"
"2024-10-24 17:00:00","InterZone-In","i-0e8872e8406d8516a","0.0010798136"
"2024-10-24 17:00:00","InterZone-In","i-02de801f31740d93b","4.56119E-4"
"2024-10-24 17:00:00","InterZone-In","i-0a9c152c53c8103e4","1.8214956019"
"2024-10-24 17:00:00","InterZone-In","i-0dfc5aa03f916e504","2.1672212631"
"2024-10-24 17:00:00","InterZone-Out","i-0bb06ca7d9629398c","0.0017844066"
"2024-10-24 17:00:00","InterZone-In","i-026a6e9bb19826268","0.0142600499"
"2024-10-24 17:00:00","InterZone-Out","i-0a45134f0c7baec0b","0.0080457302"
"2024-10-24 17:00:00","InterZone-Out","i-0935c3a9ef7e0d254","0.0018669609"
"2024-10-24 17:00:00","InterZone-Out","i-0d41d1c4feea63702","20.3320049318"
"2024-10-24 17:00:00","InterZone-In","i-0bad827b20ed9fdb9","4.939009E-4"
"2024-10-24 17:00:00","InterZone-In","i-04e84d50b5d1da1ba","2.08907698"
"2024-10-24 17:00:00","InterZone-Out","i-03af3032aba5c71d8","0.001503828"
"2024-10-24 17:00:00","InterZone-Out","i-0bb4351686f7d4080","0.0079869479"
"2024-10-24 17:00:00","InterZone-Out","i-02d6f67a74c5a933f","0.0112442598"
"2024-10-24 17:00:00","InterZone-Out","i-00ed0558b9f376aa8","0.0080152396"
"2024-10-24 17:00:00","InterZone-In","i-0d3806717955ecc90","0.0141014121"
"2024-10-24 17:00:00","InterZone-Out","i-00af4658000d61801","0.0088502793"
"2024-10-24 17:00:00","InterZone-Out","i-06add01fd8bcd99b9","0.0080093415"
"2024-10-24 17:00:00","InterZone-Out","i-037caf0f07f15e679","0.0016621361"
"2024-10-24 17:00:00","InterZone-In","i-07fcc29f659c48f8d","2.1033372544"
"2024-10-24 17:00:00","InterZone-In","i-0f0146843db8d2862","0.0803596573"
"2024-10-24 17:00:00","InterZone-Out","i-0747606e8fc0cab60","3.02503E-5"
"2024-10-24 17:00:00","InterZone-In","i-0da3a860531308af4","0.0138768731"
"2024-10-24 17:00:00","InterZone-In","i-0300038570b16aa65","0.0139511591"
"2024-10-24 17:00:00","InterZone-In","i-0a45134f0c7baec0b","1.7821587175"
"2024-10-24 17:00:00","InterZone-Out","i-022b6680e5820d738","0.0082729608"
"2024-10-24 17:00:00","InterZone-In","i-0892c104d2e0a3c77","1.8119409652"
"2024-10-24 17:00:00","InterZone-Out","i-03a8d20375808c8fb","0.009270885"
"2024-10-24 17:00:00","InterZone-Out","i-0d8c342b8bb6b5932","0.001970727"
"2024-10-24 17:00:00","InterZone-In","i-07cc4f962d105c29b","0.014254773"
"2024-10-24 17:00:00","InterZone-Out","i-09bdcccf4016d69ef","0.0113911303"
"2024-10-24 17:00:00","InterZone-In","i-0260124c48ad5dcf7","0.0148462169"
"2024-10-24 17:00:00","InterZone-In","i-02e4d09335086b6ba","0.0145249395"
"2024-10-24 17:00:00","InterZone-Out","i-0ddc64caff5a2007b","0.0035984628"
"2024-10-24 17:00:00","InterZone-Out","i-05459086513939363","0.0015267991"
"2024-10-24 17:00:00","InterZone-In","i-0013e6c0b34d6c83a","1.7949864082"
"2024-10-24 17:00:00","InterZone-In","i-0aa10ee5590eacd4b","5.077645E-4"
"2024-10-24 17:00:00","InterZone-In","i-0facdc429c6df9c25","0.0132943075"
"2024-10-24 17:00:00","InterZone-In","i-02bd129a7cdac47e7","0.0132229282"
"2024-10-24 17:00:00","InterZone-Out","i-0260124c48ad5dcf7","0.0036630724"
"2024-10-24 17:00:00","InterZone-In","i-053880404df41b768","0.0132111209"
"2024-10-24 17:00:00","InterZone-Out","i-098b09b9396048bc6","0.0017894804"
"2024-10-24 17:00:00","InterZone-Out","i-0e476a78f83ebc5e6","0.0091546364"
"2024-10-24 17:00:00","InterZone-In","i-0e1c763ffb37a48b7","1.6766874436"
"2024-10-24 17:00:00","InterZone-In","i-0ad5a22a59b0cb85a","1.7903299006"
"2024-10-24 17:00:00","InterZone-In","i-0cf4d5cec1b945675","5.05778E-4"
"2024-10-24 17:00:00","InterZone-In","i-078d8a9cd0b766164","0.0139175355"
"2024-10-24 17:00:00","InterZone-Out","i-009ee5433b114b418","0.0017334875"
"2024-10-24 17:00:00","InterZone-Out","i-0a01d8e046f07aadc","20.3028973099"
"2024-10-24 17:00:00","InterZone-In","i-0dc73e7a86774c02c","1.8031934313"
"2024-10-24 17:00:00","InterZone-Out","i-052844c3905087f7b","0.0017163428"
"2024-10-24 17:00:00","InterZone-In","i-0713fed5106e1e901","2.1095794691"
"2024-10-24 17:00:00","InterZone-In","i-06adc9f07185fb68a","0.2024976071"
"2024-10-24 17:00:00","InterZone-Out","i-0589aefe5b2b9cbd8","0.0084019527"
"2024-10-24 17:00:00","InterZone-In","i-0a22b7d386b71b0a2","2.0789729636"
"2024-10-24 17:00:00","InterZone-Out","i-017a7c7385ff7c460","0.0035457164"
"2024-10-24 17:00:00","InterZone-Out","i-05369232adabf532b","0.0087720724"
"2024-10-24 17:00:00","InterZone-In","i-0e19da76e801973b0","2.1542685097"
"2024-10-24 17:00:00","InterZone-Out","i-078dbc4f42e416f0c","20.1428008983"
"2024-10-24 17:00:00","InterZone-Out","i-0aa10ee5590eacd4b","0.0014922339"
"2024-10-24 17:00:00","InterZone-Out","i-0a078f18e5c0b6837","0.0019380702"
"2024-10-24 17:00:00","InterZone-In","i-05459086513939363","5.267765E-4"
"2024-10-24 17:00:00","InterZone-In","i-0bb4351686f7d4080","1.7994580232"
"2024-10-24 17:00:00","InterZone-Out","i-0b1c8173096b35230","0.0088783382"
"2024-10-24 17:00:00","InterZone-In","i-014294aecfdad50d1","2.1220644424"
"2024-10-24 17:00:00","InterZone-In","i-028013710411a67ee","1.7913953038"
"2024-10-24 17:00:00","InterZone-In","i-0bbf5c4f4bba206b2","0.0415449049"
"2024-10-24 17:00:00","InterZone-In","i-06af2e601233b91d2","4.737992E-4"
"2024-10-24 17:00:00","InterZone-Out","i-0837d9bbfe731b546","0.0036263755"
"2024-10-24 17:00:00","InterZone-Out","i-05963d87297d86061","0.0036684107"
"2024-10-24 17:00:00","InterZone-In","i-0ecd5f42ad8fbdf07","2.105253702"
"2024-10-24 17:00:00","InterZone-Out","i-0c5dc65ed27927585","20.1845029164"
"2024-10-24 17:00:00","InterZone-In","i-01f4af41d8b54a270","0.0142437089"
"2024-10-24 17:00:00","InterZone-In","i-0632cfbb7d91cba57","2.3706058711"
"2024-10-24 17:00:00","InterZone-In","i-0231cf6cd1667bf8d","0.0010348698"
"2024-10-24 17:00:00","InterZone-Out","i-0661da3d17ae9b306","0.0016653733"
"2024-10-24 17:00:00","InterZone-In","i-09c585c39c06f0a3f","0.0014189472"
"2024-10-24 17:00:00","InterZone-Out","i-082645ac1ae26bd05","0.0076852776"
"2024-10-24 17:00:00","InterZone-Out","i-0ba9eae34c8710f2d","0.0017019054"
"2024-10-24 17:00:00","InterZone-In","i-0758559eb9e6bdb81","0.0140149891"
"2024-10-24 17:00:00","InterZone-Out","i-026a6e9bb19826268","0.0035723969"
"2024-10-24 17:00:00","InterZone-Out","i-09ad95b7d95ba61f6","0.0052804248"
"2024-10-24 17:00:00","InterZone-Out","i-0870970786815869b","2.5218456611"
"2024-10-24 17:00:00","InterZone-Out","i-02bd129a7cdac47e7","0.0018573143"
"2024-10-24 17:00:00","InterZone-Out","i-033d724ded18701b6","0.0019651372"
"2024-10-24 17:00:00","InterZone-In","i-0fd5f274d6f7d7460","2.1120341141"
"2024-10-24 17:00:00","InterZone-Out","i-0f13f40c5b6981ea2","0.0019021062"
"2024-10-24 17:00:00","InterZone-In","i-0a38b7dcf865aaa67","0.0142524457"
"2024-10-24 17:00:00","InterZone-In","i-00ed0558b9f376aa8","2.084040083"
"2024-10-24 17:00:00","InterZone-In","i-01a149084e5e185bc","2.1171188587"
"2024-10-24 17:00:00","InterZone-In","i-058f433bba9b7cb8b","0.0010410668"
"2024-10-24 17:00:00","InterZone-In","i-047496626f6b2c93b","2.1094663534"
"2024-10-24 17:00:00","InterZone-In","i-0d4ff5963826b9cab","1.8096372271"
"2024-10-24 17:00:00","InterZone-In","i-067b2c24e8062daba","2.1075529521"
"2024-10-24 17:00:00","InterZone-Out","i-039bb90d5bbaa6c4f","0.0089256428"
"2024-10-24 17:00:00","InterZone-Out","i-01563363966d4d25d","0.0082516894"
"2024-10-24 17:00:00","InterZone-In","i-07f33303c90c4c151","0.0010445751"
"2024-10-24 17:00:00","InterZone-Out","i-0a22b7d386b71b0a2","0.0091589233"
"2024-10-24 17:00:00","InterZone-Out","i-0cc0c0d55433b9578","19.9959745836"
"2024-10-24 17:00:00","InterZone-In","i-0f82973f836245396","1.8816694161"
"2024-10-24 17:00:00","InterZone-In","i-06045715963f21cff","2.1440322287"
"2024-10-24 17:00:00","InterZone-Out","i-066760ce3c5b61500","0.0035685031"
"2024-10-24 17:00:00","InterZone-Out","i-0bbc86aadda955cd3","0.0035298681"
"2024-10-24 17:00:00","InterZone-In","i-0c5dc65ed27927585","2.2113483362"
"2024-10-24 17:00:00","InterZone-Out","i-0547e2e10f005174f","0.0020595705"
"2024-10-24 17:00:00","InterZone-In","i-07d7dacc5cfd1f6ab","2.1602350026"
"2024-10-24 17:00:00","InterZone-In","i-0068d53ac937a37cd","2.0808581989"
"2024-10-24 17:00:00","InterZone-Out","i-05f2b96d40b064cdd","5.2986622602"
"2024-10-24 17:00:00","InterZone-In","i-01563363966d4d25d","2.1060112324"
"2024-10-24 17:00:00","InterZone-Out","i-02e6d3494a60b7cdf","0.0034833672"
"2024-10-24 17:00:00","InterZone-Out","i-020590756edf7bf5a","19.9863345036"
"2024-10-24 17:00:00","InterZone-Out","i-025d539f9c2e8ea5f","0.0074431589"
"2024-10-24 17:00:00","InterZone-In","i-08d5e530a3c2b6902","2.0762657188"
"2024-10-24 17:00:00","InterZone-Out","i-0329a3c0f03cfcb09","0.0036363471"
"2024-10-24 17:00:00","InterZone-In","i-0b321143010a889d8","0.0145052727"
"2024-10-24 17:00:00","InterZone-Out","i-0f7eec186b1e93f42","0.0019336175"
"2024-10-24 17:00:00","InterZone-Out","i-0a0d3a98221102b8b","0.0080780992"
"2024-10-24 17:00:00","InterZone-Out","i-01a149084e5e185bc","0.0080921054"
"2024-10-24 17:00:00","InterZone-In","i-09597bd7598e4e531","0.0139063047"
"2024-10-24 17:00:00","InterZone-Out","i-092e8da535205963a","0.0015918938"
"2024-10-24 17:00:00","InterZone-Out","i-05b72748cb193c375","0.0088663083"
"2024-10-24 17:00:00","InterZone-Out","i-0fbd1d50603740fe1","0.0081158001"
"2024-10-24 17:00:00","InterZone-In","i-0fbd1d50603740fe1","1.8655578988"
"2024-10-24 17:00:00","InterZone-Out","i-06adc9f07185fb68a","0.0053521274"
"2024-10-24 17:00:00","InterZone-Out","i-047496626f6b2c93b","0.0091704121"
"2024-10-24 17:00:00","InterZone-In","i-062e65544425259c9","2.148494944"
"2024-10-24 17:00:00","InterZone-Out","i-0bde0cc59d94c03cc","0.0082506994"
"2024-10-24 17:00:00","InterZone-Out","i-09575e199e0bfb7f9","0.0036012297"
"2024-10-24 17:00:00","InterZone-In","i-0ac5324b2ef572e8f","1.9472810328"
"2024-10-24 17:00:00","InterZone-Out","i-00c3c0741f824c4e1","0.0080806836"
"2024-10-24 17:00:00","InterZone-Out","i-0eaa448078644ee5f","0.0022203978"
"2024-10-24 17:00:00","InterZone-In","i-0c27d94138f615f96","4.396616E-4"
"2024-10-24 17:00:00","InterZone-In","i-07d2c18ebe84875e5","0.0144892009"
"2024-10-24 17:00:00","InterZone-Out","i-0dae383c1deda0f30","0.0084289834"
"2024-10-24 17:00:00","InterZone-Out","i-078d8a9cd0b766164","0.0018133838"
"2024-10-24 17:00:00","InterZone-In","i-0255d0fe892f2362d","1.8329822402"
"2024-10-24 17:00:00","InterZone-In","i-0b1c8173096b35230","2.1193706002"
"2024-10-24 17:00:00","InterZone-In","i-068f4e87cc5b7a02c","0.4346164204"
"2024-10-24 17:00:00","InterZone-In","i-0d70ee34987737f9e","4.202379E-4"
"2024-10-24 17:00:00","InterZone-Out","i-053880404df41b768","0.0020208173"
"2024-10-24 17:00:00","InterZone-In","i-00a38f676dd320b4f","0.0010586334"
